은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,적금,「N일 적금(31일)」특약,제13조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함
총 3회로 한정합니다. 이 때 중도인출금액에 대해서 중도해지이율을 적용합니다."
우리은행,적금,「N일 적금(31일)」특약,제14조,명의변경,이 적금은 양도에 의한 명의변경이 불가합니다.
우리은행,적금,「N일 적금(31일)」특약,제15조,제한사항,"① 이 적금은 공동명의로 가입할 수 없습니다.
② 이 적금은 만기 앞당김이 불가합니다."
우리은행,적금,「N일 적금(31일)」특약,제16조,기타사항,"이 적금의 상품명은 이벤트 시행에 따라 개별 상품명을 사용할 수 있습니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.08.16 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>

「N일 적금(100일)」특약"
우리은행,적금,「N일 적금(31일)」특약,제1조,약관의 적용,"「N일 적금(100일)」 (이하 ‘이 적금’)과 관련된 거래는 본 특약을 적용하며,
본 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「적립식예금약관」, 「계좌간 자동이체 약관」 및 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,적금,「N일 적금(31일)」특약,제2조,가입대상,이 적금의 가입대상은 실명의 개인으로 1인 3계좌까지 가입할 수 있습니다.
우리은행,적금,「N일 적금(31일)」특약,제3조,가입방법,이 적금은 우리 WON뱅킹을 통해 가입 가능합니다.
우리은행,적금,「N일 적금(31일)」특약,제4조,저축한도,이 적금은 일 1천원 이상 3만원 이하의 금액으로 적립 가능합니다.
우리은행,적금,「N일 적금(31일)」특약,제5조,계약기간 및 저축방법,"① 이 적금의 계약기간은 100일입니다.
② 이 적금은 자유적립식으로 가입할 수 있습니다."
우리은행,적금,「N일 적금(31일)」특약,제6조,이자의 지급,"① 이 적금은 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 기본이율이 적용됩니다.
② 이 적금은 매일 입금된 금액마다 입금일로부터 만기해지일 전일까지의 기간에 대하여 적금 신규일 당시 고시한 기본이율에 제7조에서 정한 우대이율을 더하여 계산한 이자를 원금에 더하여 만기일에 일시 지급합니다."
우리은행,적금,「N일 적금(31일)」특약,제7조,우대이율,"① 다음 각 호의 우대조건을 충족하는 경우 신규일 당시 우리은행 영업점 및홈페이지에 고시된 우대이율을 적용하며, 계약기간 만료 전 중도해지한 계좌에 대해서는 우대이율을 적용하지 않습니다.
1. 가입시점에 우리은행 정기예금 및 적금을 보유하지 않은 경우
2. 가입기간의 1/2 이상 납입하고, 상품 전용 관리페이지에서 감정스탬프를 가입기간의 3/4 이상 선택한 경우

② 우대이율은 만기해지 시점까지 우리은행 상품ㆍ서비스 마케팅 동의 항목 중전화 (휴대폰) 및 SMS 항목을 모두 동의한 경우 제공합니다."
우리은행,적금,「N일 적금(31일)」특약,제8조,부가서비스,"① 매일 알림 서비스란 고객이 우대이율을 받을 수 있도록 신청 고객에게 매일 우리 WON뱅킹 앱으로 PUSH를 보내, 적금의 납입 및 상품 전용 관리페이지의 감정스탬프 선택을 안내하는 서비스입니다.
② 매일 자동적립 서비스란 신규 시 지정한 금액을 신규일 익일부터 만기 직전일 까지 매일 사전에 지정한 본인 명의의 우리은행 출금계좌에서 이 적금으로 이체 하는 자동이체 서비스이며, 일반 자동이체 서비스와 중복하여 등록할 수 없습니다."
우리은행,적금,「N일 적금(31일)」특약,제9조,중도해지이율,"이 적금을 만기일 전에 지급 청구할 때에는 신규일 당시 우리은행 영업점
및 홈페이지에 고시된 중도해지이율이 적용됩니다."
우리은행,적금,「N일 적금(31일)」특약,제10조,만기 후 이율,이 적금을 만기 후 해지할 때에는 만기일 당시 우리은행 영업점 및 홈페이지에 고시된 만기 후 이율이 적용됩니다.
우리은행,적금,「N일 적금(31일)」특약,제11조,세제혜택,이 적금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「N일 적금(31일)」특약,제12조,계약해지방법,"이 적금은 우리은행 영업점 및 인터넷⦁WON뱅킹을 통해 해지가 가능합니다.
※ 만기가 휴일인 경우, 전 영업일에 해지를 할 경우 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급"
우리은행,적금,「N일 적금(31일)」특약,제13조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함
총 3회로 한정합니다. 이 때 중도인출금액에 대해서 중도해지이율을 적용합니다."
우리은행,적금,「N일 적금(31일)」특약,제14조,명의변경,이 적금은 양도에 의한 명의변경이 불가합니다.
우리은행,적금,「N일 적금(31일)」특약,제15조,제한사항,"① 이 적금은 공동명의로 가입할 수 없습니다.
② 이 적금은 만기 앞당김이 불가합니다."
우리은행,적금,「N일 적금(31일)」특약,제16조,기타사항,"이 적금의 상품명은 이벤트 시행에 따라 개별 상품명을 사용할 수 있습니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.08.16 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>

「N일 적금(200일)」특약"
우리은행,적금,「N일 적금(31일)」특약,제1조,약관의 적용,"「N일 적금(200일)」 (이하 ‘이 적금’)과 관련된 거래는 본 특약을 적용하며,
본 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「적립식예금약관」, 「계좌간 자동이체 약관」 및 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,적금,「N일 적금(31일)」특약,제2조,가입대상,이 적금의 가입대상은 실명의 개인으로 1인 3계좌까지 가입할 수 있습니다.
우리은행,적금,「N일 적금(31일)」특약,제3조,가입방법,이 적금은 우리 WON뱅킹을 통해 가입 가능합니다.
우리은행,적금,「N일 적금(31일)」특약,제4조,저축한도,이 적금은 일 1천원 이상 3만원 이하의 금액으로 적립 가능합니다.
우리은행,적금,「N일 적금(31일)」특약,제5조,계약기간 및 저축방법,"① 이 적금의 계약기간은 200일입니다.
② 이 적금은 자유적립식으로 가입할 수 있습니다."
우리은행,적금,「N일 적금(31일)」특약,제6조,이자의 지급,"① 이 적금은 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 기본이율이 적용됩니다.
② 이 적금은 매일 입금된 금액마다 입금일로부터 만기해지일 전일까지의 기간에 대하여 적금 신규일 당시 고시한 기본이율에 제7조에서 정한 우대이율을 더하여 계산한 이자를 원금에 더하여 만기일에 일시 지급합니다."
우리은행,적금,「N일 적금(31일)」특약,제7조,우대이율,"① 다음 각 호의 우대조건을 충족하는 경우 신규일 당시 우리은행 영업점 및홈페이지에 고시된 우대이율을 적용하며, 계약기간 만료 전 중도해지한 계좌에 대해서는 우대이율을 적용하지 않습니다.
1. 가입시점에 우리은행 정기예금 및 적금을 보유하지 않은 경우
2. 가입기간의 1/2 이상 납입하고, 상품 전용 관리페이지에서 감정스탬프를 가입기간의 3/4 이상 선택한 경우
② 우대이율은 만기해지 시점까지 우리은행 상품ㆍ서비스 마케팅 동의 항목 중

전화 (휴대폰) 및 SMS 항목을 모두 동의한 경우 제공합니다."
우리은행,적금,「N일 적금(31일)」특약,제8조,부가서비스,"① 매일 알림 서비스란 고객이 우대이율을 받을 수 있도록 신청 고객에게 매일 우리 WON뱅킹 앱으로 PUSH를 보내, 적금의 납입 및 상품 전용 관리페이지의 감정스탬프 선택을 안내하는 서비스입니다.
② 매일 자동적립 서비스란 신규 시 지정한 금액을 신규일 익일부터 만기 직전일 까지 매일 사전에 지정한 본인 명의의 우리은행 출금계좌에서 이 적금으로 이체 하는 자동이체 서비스이며, 일반 자동이체 서비스와 중복하여 등록할 수 없습니다."
우리은행,적금,「N일 적금(31일)」특약,제9조,중도해지이율,"이 적금을 만기일 전에 지급 청구할 때에는 신규일 당시 우리은행 영업점
및 홈페이지에 고시된 중도해지이율이 적용됩니다."
우리은행,적금,「N일 적금(31일)」특약,제10조,만기 후 이율,이 적금을 만기 후 해지할 때에는 만기일 당시 우리은행 영업점 및 홈페이지에 고시된 만기 후 이율이 적용됩니다.
우리은행,적금,「N일 적금(31일)」특약,제11조,세제혜택,이 적금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「N일 적금(31일)」특약,제12조,계약해지방법,"이 적금은 우리은행 영업점 및 인터넷⦁WON뱅킹을 통해 해지가 가능합니다.
※ 만기가 휴일인 경우, 전 영업일에 해지를 할 경우 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급"
우리은행,적금,「N일 적금(31일)」특약,제13조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함
총 3회로 한정합니다. 이 때 중도인출금액에 대해서 중도해지 이율을 적용합니다."
우리은행,적금,「N일 적금(31일)」특약,제14조,명의변경,이 적금은 양도에 의한 명의변경이 불가합니다.
우리은행,적금,「N일 적금(31일)」특약,제15조,제한사항,"① 이 적금은 공동명의로 가입할 수 없습니다.
② 이 적금은 만기 앞당김이 불가합니다."
우리은행,적금,「N일 적금(31일)」특약,제16조,기타사항,"이 적금의 상품명은 이벤트 시행에 따라 개별 상품명을 사용할 수 있습니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.08.16 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,적금,WON 적금 특약,제1조,약관의 적용,"「WON 적금」(이하 “이 적금”이라 합니다) 거래는 이 특약을 적용하며
이 특약에서 정하지 않은 사항은 「예금거래기본약관」,「적립식예금약관」, 「전자금융거래기본약관」, 「전자뱅킹서비스 이용약관」 을 적용합니다."
우리은행,적금,WON 적금 특약,제2조,가입대상 및 방법,"① 이 적금은 실명의 개인이 가입할 수 있습니다.
② 이 적금은 우리은행 비대면 채널을 통해 1인 1계좌로 가입합니다."
우리은행,적금,WON 적금 특약,제3조,저축기간 및 방법,"① 이 적금의 저축기간은 1년입니다.
② 이 적금은 가입시점에 정액적립식 또는 자유적립식으로 저축방법을 선택할 수 있습니다.
③ 이 적금은 최대 월 50만원까지 저축할 수 있습니다."
우리은행,적금,WON 적금 특약,제4조,제한사항,"이 적금은 상속 또는 양도에 의한 명의변경이 불가합니다. 다만, 상속에 의한 해지는 가능합니다."
우리은행,적금,WON 적금 특약,제5조,이자율의 고시방법,이 적금의 이자율은 영업점과 인터넷 홈페이지에 고시합니다.
우리은행,적금,WON 적금 특약,제6조,중도해지이율,이 적금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.
