은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,예금,「우리보조금관리통장」특약,제 6조,(수수료 면제 혜택),"① 이 예금에 보조금 입금 실적주)이 있는 경우 이 예금 관련 다음 각 호에 명시된 수수료가 면제됩니다.
1. 전자금융(인터넷, 모바일, 텔레뱅킹) 이용한 다른 은행으로의 이체수수료
2. 우리은행 자동화기기 이용한 다른 은행으로의 이체수수료
3. 우리은행 자동화기기 이용한 영업시간 외 현금출금수수료 (주)지방자치단체로부터의 공금입금 실적 또는 해당 보조금 사업 담당 기관 등으로부터의 지원 자금 입금 실적을 말함

② 수수료 면제 혜택의 제공 기간은 이 예금에 보조금 입금 실적이 발생한 날이 속한 달의 다음달 16일부터 1년간입니다.
③ 수수료는 보조금 입금실적이 발생할 때마다 1년씩 자동으로 체크되며, 마지막 입금 실적이 발생한 날을 기준으로 1년이 최종 면제 기일이 된다. 단, 보조금 관리 통장 해지 및 상품전환 시에는 수수료 면제 혜택이 종료된다.
※ 해당 약관은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다."
우리은행,예금,『우리 행복 지킴이 통장』 특약,제1조,약관의 적용,"법령에 따라 압류가 금지되는 수급금 등에 대한 압류를 방지하기 위하여 「우리 행복 지킴이 통장」(이하 ‘이 예금’이라 함)의 거래에는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항에 대하여는 ｢입출금이 자유로운 약관｣, ｢예금거래기본약관｣을 순서대
로 적용합니다."
우리은행,예금,『우리 행복 지킴이 통장』 특약,제2조,예금과목,이 예금의 예금과목은 저축예금으로 합니다.
우리은행,예금,『우리 행복 지킴이 통장』 특약,제3조,가입대상,"이 예금의 가입대상은 다음 각 항에서 정하는 실명의 개인으로 합니다.
① 「국민기초생활보장법」에서 정하는 기초생활수급자
② 「기초연금법」에서 정하는 기초연금 수급자
③ 「장애인연금법」에서 정하는 장애인연금 수급자
④ 「장애인복지법」에서 정하는 장애수당, 장애아동수당 수급자
⑤ 「한부모가족지원법」에서 정하는 한부모가족지원급여 수급자
⑥ 「국민건강보험법」에서 정하는 요양비등 수급자
⑦ 「긴급복지지원법」에서 정하는 긴급지원대상자
⑧ 「어선원 및 어선 재해보상보험법」에서 정하는 어선원 보험의 보험급여 대상자
⑨ 「노인장기요양보험법」에서 정하는 특별현금급여 수급자
⑩ 「아동수당법」에서 정하는 아동수당 수급자
⑪ 「중소기업협동조합법」에서 정하는 소기업‧소상공인공제금 수급자
⑫ 「아동복지법」에서 정하는 자립정착금, 자립수당 수급자
⑬ 「재난적의료비 지원에 관한 법률」에서 정하는 지원금액 수급자
⑭ 「아동수당법」에서 정하는 영아수당 수급자
⑮ 「의료급여법」에서 정하는 의료급여 수급자
⑯ 「고용보험법」에서 정하는 실업급여 수급자
⑰ 「구직자 취업촉진 및 생활안정지원에 관한 법률」에서 정하는 구직촉진수당 수급자
⑱ 「산업재해보상보험법」에서 정하는 산재보험급여 수급자
⑲ 「임금채권보장법」에서 정하는 대지급금 수급자
⑳ 「건설근로자의 고용개선 등에 관한 법률」에서 정하는 퇴직공제금 수급자 ㉑ 「영유아보육법」에서 정하는 양육수당 수급자"
우리은행,예금,『우리 행복 지킴이 통장』 특약,제4조,입금제한,"이 예금으로의 입금은 법령에 따라 제3조의 가입대상에게 지급되는 압류 금지 수급금 등에 한하며, 그 이외는 입금할 수 없습니다."
우리은행,예금,『우리 행복 지킴이 통장』 특약,제5조,거래제한,"① 이 예금은 은행이 상계할 수 없습니다.
② 이 예금은 양도 및 담보제공 할 수 없습니다.
③ 이 예금은 통장대출의 대출계좌로 사용할 수 없습니다.
④ 이 예금을 신용카드 결제계좌나 공과금 등 대금납부 목적의 계좌로 지정한 경우에, 결제·납부금액이 부족하거나 결제·납부취소 등이 발생한 때에는 제4조의 입금제한 (입금은 수급금에 한한다)에 따라 고객이 영업점 창구에서 결제·납부금액을 직접 납부하거나 별도 지정계좌로의 입금 또는 직접 수령하는 방법으로 처리하여야 합니다."
우리은행,예금,『우리 행복 지킴이 통장』 특약,제6조,금리적용 및 이자결산,"① 이 예금은 신규일 당일 영업점이나 인터넷 홈페이지에 고시된 금리가 적용됩니다.
② 이자는 매월 셋째 토요일(원가일)에 원금에 더합니다.
③ 이자계산은 최초 예금일(또는 지난 원가일)로 부터 원가일 전일까지를 이자계산 기간으로 하고, 매일의 잔액에 대하여 영업점에 고시된 이율로 이자를 계산합니다.
④ 이 통장의 적용 이율은 변경될 수 있으며, 이율 변경시에는 변경일로부터 바뀐 이자가 적용됩니다."
우리은행,예금,『우리 행복 지킴이 통장』 특약,제7조,세제혜택,이 예금은 비과세종합저축으로 가입할 수 있습니다.
우리은행,예금,『우리 행복 지킴이 통장』 특약,제8조,수수료 혜택,"이 예금은 타행이체 송금 수수료 및 당행 자동화기기 이용 수수료를 면제합니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.

부 칙 (변경사항) 기가입고객 변경일 내 용 관련조항 적용여부
2012.03.22 가입대상 확대 제3조 적용
2014.08.01 가입대상 확대 및 용어변경 제3조 적용
2014.11.21 가입대상 확대 제3조 적용
2015.01.01 세법 개정에 따른 용어변경 제7조 적용
2015.07.17 가입대상 확대 제3조 적용
2015.08.25 가입대상 확대 제3조 적용
2017.06.05 가입대상 확대 제3조 적용
2018.06.20. 가입대상 확대 제3조 적용
2018.09.13 가입대상 확대 제3조 적용
2019.04.01 가입대상 확대 제3조 적용
2020.11.26 가입대상 확대 제3조 적용
2022.04.07 가입대상 확대 제3조 적용
2023.10.04 가입대상 확대 제3조 적용
2024.03.18 가입대상 확대 제3조 적용
2024.08.14 가입대상 확대 제3조 적용"
우리은행,예금,「우월한 월급 통장」특약,제1조,약관의 적용,"「우월한 월급 통장」 (이하 ‘이 예금’이라 합니다) 관련된 거래에는 본 특약을 적용하며, 본 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」, 「전자금융거래 기본약관」, 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,「우월한 월급 통장」특약,제2조,예금과목,이 예금의 과목은 「저축예금」으로 합니다.
우리은행,예금,「우월한 월급 통장」특약,제3조,가입대상,"이 예금의 가입대상은 실명의 개인으로, 1인 1계좌만 가입 가능합니다."
우리은행,예금,「우월한 월급 통장」특약,제4조,기본금리,이 예금의 기본금리는 매일의 최종 예금 잔액에 대해 현재 영업점 및 인터넷 홈페이지에 고시된 금리가 적용됩니다.
우리은행,예금,「우월한 월급 통장」특약,제5조,우대금리,"이 예금은 전월에 다음 각 호의 우대 조건 충족 시 전월 결산일부터 이번달 결산일 전일까지의 기간동안 매일의 최종 잔액 중 2백만원 이하 구간에 대해서 영업점 및 인터넷 홈페이지에 고시된 우대금리를 제4조의 기본금리에 더하여 적용합니다. 매일의 최종 예금 잔액 중 2백만원을 초과하는 금액의 경우에는 기본금리만 적용됩니다.
1. 전월에 이 예금으로 급여이체 실적주1) 충족시
2. 이 예금 가입일 기준 직전반기 6개월동안 우리은행에 급여이체가 없었던 고객이 급여이체 실적주1) 충족시(단, 가입일로부터 1년 동안 적용)"
우리은행,예금,「우월한 월급 통장」특약,제6조,금리 적용 및 이자결산,"① 이 예금의 이자 결산은 매월 셋째주 금요일(결산일이 관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날인 경우 그 직전 영업
일)에 실시하며, 그 다음날(원가일)에 원금에 더합니다.
② 이 예금의 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까 지를 이자계산 기간으로 하여 이자를 계산합니다.
③ 이 예금의 기본금리와 우대금리는 변경될 수 있으며, 변경 시에는 변경일로

부터 바뀐 금리가 적용됩니다.
④ 이 예금의 기본금리와 우대금리 변경 시 그 변경 내용을 영업점 및 인터넷 홈페이지에 게시합니다."
우리은행,예금,「우월한 월급 통장」특약,제7조,수수료 면제,"① 수수료 면제는 급여이체 실적주1)을 충족한 달의 다음달 16일부터 그 다음달 15일까지 제공합니다.
② 우리은행 수수료주2) 및 다른은행 수수료에 대해주3) 횟수 제한 없이 면제 혜택을 제공하며, 전월에 미사용된 수수료 잔여횟수는 다음달로 이월되지 않습니다. 단, 이 예금에서 발생하는 거래에 한해 수수료 면제혜택을 제공합니
다."
우리은행,예금,「우월한 월급 통장」특약,제8조,상품전환,"최초 개설일 2개월 이내의 저축예금에 한하여 이 예금으로 전환이 가능합니다.
주1) 급여이체 실적 : 아래 중 하나 이상 충족한 경우
1. 고객이 지정한 이체일 기준으로 이 통장에 100만원 이상 입금한 경우 (지정한 이체일에 입금되어야 인정되며 지정한 이체일이 관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날인 경우 그 전/후 영업일에 입금된 경우도 포함하여 이체 여부를 확인)
2. 이 통장 적요란의 문구에 “급여”, “월급”, “급료”, “수당”이 인쇄된 이체실적이 월 100만원 이상인 경우
3. 급여이체 등록한 고객이 통장 적요란의 문구에 고객기본정보의 직장명과 동일하게 인쇄된 이체실적이 월 100만원 이상인 경우 주2) 우리은행 수수료
1. 우리은행 전자금융(인터넷, 스마트, 텔레뱅킹)을 통한 다른은행으로의 이체수수료
2. 우리은행 자동화기기 영업시간 외 현금출금수수료
3. 우리은행 자동화기기를 통한 다른은행으로의 이체수수료
4. 자기앞수표 발행 및 통장재발행 수수료 주3) 다른은행 수수료
1. 다른은행 ATM기 이용한 현금출금수수료(단, 은행 외부에 설치된 타행제휴 CD기 및 한컴/효성/나 이스 등 VAN사 CD기에서 출금 시 발생하는 수수료는 면제되지 않음)
2. 타행 자동이체 수수료 (납부자 자동이체 수수료)
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2025.03.28 약관 제정 - -"
우리은행,예금,「위비 모바일 통장」 특약,제1조,약관의 적용,"「위비 모바일 통장」 (이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며,
이 특약에서 정하지 아니한 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」, 「전자금융거래 기본약관」, 「인터넷뱅킹서비스 이용약관」, 「모바일뱅킹서비스 이용약관」
을 적용합니다."
우리은행,예금,「위비 모바일 통장」 특약,제2조,가입대상,이 통장의 가입대상은 실명의 개인으로 합니다.
우리은행,예금,「위비 모바일 통장」 특약,제3조,예금과목,이 통장은 저축예금으로 합니다.
우리은행,예금,「위비 모바일 통장」 특약,제4조,우대조건,"아래의 우대조건을 충족할 경우 제5조와 제6조의 금리와 수수료 우대 혜택을 제공합니다.
① 위비뱅크앱을 설치하고, 최초 로그인 기록을 보유한 경우
② 위비뱅크 전용 상품(서비스)주1) 중 1건 이상 이용실적을 보유한 경우 주1) 위비뱅크 전용 상품(서비스)이란 위비뱅크에서 이용 가능한 위비예금, 위비대출, 위비페이, 여행자보험, 온국민환전을 말함
③ 우리은행 대학생ID카드를 발급받고 이용하는 경우
④ 친구번호 등록주2) 실적이 있는 경우 주2) 위비뱅크 앱 內 ‘친구초대’ 기능을 이용하여 ‘초대받은 사람’이 위비앱을 설치하고 회원가입 (로그인)할 때 이 통장의 예금주가 발송한 친구번호를 입력하는 것을 말함"
우리은행,예금,「위비 모바일 통장」 특약,제5조,금리적용 및 이자결산,"① 이 통장의 기본 금리는 영업점 및 인터넷 홈페이지에 게시된 해당 예금의 금리를 적용합니다.
② 이 통장은 제4조 제2항 또는 제4조 제3항의 우대조건 충족 시 본 조 제1항의 기본금리에 0.1%p의 우대금리를 더하여 적용합니다.
③ 이자는 매월 셋째 주 토요일(원가일)에 원금에 더합니다.
④ 이자계산은 최초 예금일 (또는 지난 원가일)로부터 해당 원가일 전일까지를 이자계산 기간으로 하고, 매일의 잔액에 대하여 영업점 및 인터넷 홈페이지에 게시된 금리로 이자를 계산합니다.

⑤ 이 통장의 적용금리는 변경될 수 있으며, 금리 변경 시에는 변경일로부터 바뀐 금리가 적용됩니다.
⑥ 적용금리 변경 시 그 변경 내용을 영업점이나 인터넷 홈페이지에 게시합니다."
우리은행,예금,「위비 모바일 통장」 특약,제6조,수수료 우대,"① 제4조 제1항의 우대조건을 충족할 경우, 우리은행 전자금융(인터넷뱅킹, 스마트 뱅킹, 텔레뱅킹)을 이용 한 다른은행으로의 이체수수료 및 우리은행 자동화기기
를 이용한 다른은행으로의 이체수수료와 우리은행 자동화기기 영업시간 외 현금 출금수수료를 모두 합하여 월 10회 면제합니다.
② 제4조 제2항 또는 제4조 제3항의 우대조건을 충족할 경우, 다른은행 자동화기 기를 통한 현금출금 수수료주3)를 월 3회 면제합니다.
주3) 은행 외부에 설치된 다른은행 제휴CD기 및 한컴/효성/나이스 등 VAN사 CD기 이용시에는 ‘다른은행 자동화기기를 통한 현금출금 수수료’ 면제혜택이 제공되지 않습니다.
③ 제2항의 수수료 우대 혜택을 제공받으면서 제4조 제4항의 우대조건을 충족할 경우 등록된 친구번호 1건당 ‘다른은행 자동화기기를 통한 현금출금 수수료’ 월 1회 추가면제 혜택을 제공하며 월 최대 7회까지 추가면제 혜택을 제공합니다.
④ 수수료 우대혜택은 전월기준으로 제4조의 우대조건을 충족할 경우 이번 달 16 일부터 다음달 15일까지 제공합니다."
우리은행,예금,「위비 모바일 통장」 특약,제7조,제한사항,"① 이 통장은 1인 1계좌로 가입할 수 있습니다.
② 이 통장은 ‘위비뱅크’ 서비스가 종료되는 경우에 「WON 통장」으로 자동전환됩니다.
단, 제5조 2항의 우대금리는 전환 후에도 유지됩니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항) 기가입고객 변경일 내 용 관련조항 적용여부"
우리은행,예금,「위비 모바일 통장」 특약,제4조,,2016.1.18 - 금리 및 수수료 우대조건 수정 및 명확화 제5조 적용
우리은행,예금,「위비 모바일 통장」 특약,제6조,2020.10.17 - 우대조건 수정 제5조 2항 적용,2023.08.07 - 제한사항 수정 제7조 적용
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제1조,약관의 적용,"「우리 중진공 정책자금 전용통장」 (이하 ‘이 예금’)의 거래는 이 특약을 적용 하며, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금 약관」을 적용합니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제2조,용어의 정의,"이 특약에서 사용하는 용어의 정의는 다음 각 호와 같습니다.
1. “MP”(Market Place)라 함은 공급자와 소비자 간 전자상거래가 이루어지는 온라인시장을 말하고, “MP사”란 MP를 운영하는 기업을 말합니다.
2. “MP사 시스템”이란 MP사에서 정책자금 용도 외 사용 사전점검을 위해 구축한 전용 시스템을 말합니다.
3. “MP사의 이체요청”이란 고객이 MP사 시스템에 접속하여 은행에게 자금 이체 전문을 발송하는 것을 말합니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제3조,가입대상,이 예금의 가입대상은 중소벤처기업진흥공단(이하 ‘중진공’)의 직접대출을 받는 개인사업자 및 법인입니다.
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제4조,예금과목,이 예금의 예금과목은 기업자유예금입니다.
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제5조,가입방법,이 예금은 우리은행 영업점을 통해 가입 가능합니다.
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제6조,수수료면제,"MP사의 이체요청을 통한 당·타행간 자금 이체 시, 이 예금에서 발생하는 이체수 수료는 면제됩니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제7조,입금제한,"이 예금으로의 입금은 중진공 직접대출금 및 결산이자의 입금에 한하며, 그 외에는 입금(계좌이체, 창구입금 등)이 제한됩니다.(단, 계좌 인증 시 1원 입금은 가능합니다)"
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제8조,출금제한,"이 예금의 출금은 우리은행과 업무협약을 체결한 MP사의 이체요청을 통해서만 이루어지며, 창구 및 자동화기기·인터넷뱅킹 등 비대면 채널을 통한 이체 및 출금은 불가합니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제9조,계약의 해지,"이 예금은 MP사 시스템을 통한 정당한 사용 용도 확인을 위해 잔액이 10만원 이상인 경우에는 해지가 불가하며, 잔액이 10만원 미만인 경우에 한하여 영업점 창구를 통해 해지가 가능합니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제10조,이율의 적용 및 이자 결산,"① 이 예금의 이자율은 우리은행 영업점 및 인터넷 홈페이지에 고시한 이자율
을 적용합니다.
② 이자는 매 3월, 6월, 9월, 12월 셋째 토요일(원가일)에 원금에 더합니다.
③ 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까지를 이자 계산 기간으로 하고, 매일의 최종 잔액에 대하여 우리은행 영업점 및 인터넷 홈페이지에 고시된 이자율로 이자를 계산합니다.
④ 이 예금의 적용 이자율은 변경될 수 있으며, 이자율 변경 시에는 변경일로 부터 변경된 이자율을 적용하고, 그 변경내용을 우리은행 영업점 및 인터넷 홈페이지에 고시합니다."
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제11조,세제혜택,이 예금은 비과세종합저축으로 가입할 수 없습니다.
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제12조,상품전환,이 예금은 다른 예금으로 상호 전환이 불가합니다.
우리은행,예금,「우리 중진공 정책자금 전용통장」특약,제13조,제한사항,"① 이 예금은 공동명의로 가입할 수 없으며 양도에 의한 명의변경 및 담보제공
이 불가합니다.
② 이 예금은 다음 각 호의 어느 하나에 해당하는 용도로는 사용할 수 없습니
다.
1. 종합통장대출 계좌
2. 대출이자 자동이체 계좌
3. 신용카드 결제 또는 공과금 납부 목적 계좌
4. 그 외 기타 자동이체 등록 계좌
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2024.04.29. 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,예금,우리Champ복합예금약관,제 1조,약관의 적용,"우리 Champ 복합예금(이하 ""이 예금""이라 한다)의 거래는 이 약관을 적용하며 이 약관 에서 정하지 않은 사항은 ""파생상품 업무처리 모범규준"", ""예금거래기본약관"", ""거치식예금약관"", ""외화예금거래기본약관""을 적용합니다."
우리은행,예금,우리Champ복합예금약관,제 2조,용어의 정의,"① 우리 Champ 복합예금 : ""이 예금""은 주식파생(Equity Derivative), 금리파생(Interest rate Derivative), 환율파생(FX derivative), 일반상품파생(Commodity Derivative) 등다양한 파생상품이 결합된 정기예금으로 내재된 파생상품의 성과에 따라 금리지급 조건이 결정되는 원화 또는 외화 예금입니다.
② 모집일 : ""이 예금""의 판매를 위한 판매개시일을 말합니다.
③ 모집마감일 : ""이 예금""의 판매마감일을 말합니다.
④ 모집기간 : 모집일로부터 모집마감일까지의 기간을 말합니다.
⑤ 계약기간 : 모집마감일의 익일부터 예금만기일까지의 기간을 말하며, 계약기간은 1개월 이상 월단위로 정할 수 있습니다. 단, 고객과 은행이 합의한 조기상환 조건 충족시 계약기간이 단축될 수 있습니다.
⑥ 모집기간이자 : 모집당시 은행에서 정한 이율로서 모집기간중에 예치된 금액에 대해 적용되어 계산되는 이자를 말합니다.
⑦ 지급이자 : 계약기간동안 적용하는 이자를 말하며, 지급이자의 구체적 결정구조는 제6조에서 정한 가입확인서에 표시 됩니다.
⑧ 기준지수 : 지급이자 결정을 위해 KOSPI200, CD91일물유통수익률, 원/달러 환율 등모집일에 확정한 지수를 말하며, 기준지수 수준 및 지급이자 결정방법은 모집일에 정합니다.
⑨ 지수결정일 : 이자지급을 위해 모집일에 확정한 기준지수의 가격을 결정하는 날을 말합니다.
⑩ 조기상환 : 가입시점에 고객과 은행이 합의한 특정조건이 충족되어, 예금의 만기일 이전에 이 예금과 이자를 지급하는 것을 말합니다.
⑪ 단독형 : 1회에 예치한 금액이 10억원 이상일 경우 모집기간과 관계없이 단독으로 예금을 운영하는 것을 말합니다."
우리은행,예금,우리Champ복합예금약관,제 3조,가입대상,"""이 예금""의 가입대상은 제한이 없습니다."
우리은행,예금,우리Champ복합예금약관,제 4조,가입기간,"① ""이 예금""의 가입기간은 모집일로부터 모집마감일까지의 기간과 모집마감일 익일부터 예금 만기일까지의 기간을 합한 전 기간을 말합니다. 예금 만기일은 모집마감일 익일부터 1개월 이상 월단위로 결정되며 모집일에 정합니다. 단, 사전에 고객과 은행이 합의한 조기상환 조건이 충족되는 경우, ""이 예금""의 가입기간은 단축될 수 있습니다.
② 단독형인 경우 모집기간은 생략할 수 있습니다."
우리은행,예금,우리Champ복합예금약관,제 5조,최저가입금액,"""이 예금""의 최저가입 금액은 100만원 이상으로 하며, 최고 가입금액은 제한이 없습니다."
우리은행,예금,우리Champ복합예금약관,제 6조,가입확인서,"""이 예금"" 신규 시 가입자는 예금거래 조건을 명시하는 가입확인서를 검토한 후 반드시 자필 서명이나 인감을 날인하여야 합니다. 가입확인서는 모집회차별 기준지수 및중도해지수수료에 대한 설명 등 중요한 사항이 포함되어 있으므로 고객의 요청시 반드시 사본을 교부하여야 합니다."
우리은행,예금,우리Champ복합예금약관,제 7조,이자,"① ""이 예금""의 이자는 모집기간중에는 모집일 당시 영업점에 공시한 모집기간이자가, 계약기간중에 기준지수의 성과에 따라 계산되는 지급이자가 각각 적용되며, 만기시 이들 이자금액을 합한 금액을 지급합니다.
② ""이 예금""의 이자지급은 만기이자지급식으로 합니다. 다만, 예금의 종류에 따라 모집일
에 확정된 방법에 따라 이자지급을 분할하여 지급할 수 있습니다.
③ ""이 예금""의 지급이자는 모집일에 은행과 고객이 합의한 제6조 가입확인서의 이자율 결정조건에 의해 결정되며, 동 이율조견표는 이 예금의 모집일에 영업점에 게시합니다."
우리은행,예금,우리Champ복합예금약관,제 8조,중도해지,"① ""이 예금""은 만기일 이전에 중도해지 할 수 없습니다.
② 전항에도 불구하고 가입자가 부득이한 사정에 의해 만기일 이전에 중도해지를 요청하는 경우, 은행은 모집당시 확정한 중도해지수수료를 원금에서 차감하고 지급하며, 별도의 중도해지이율은 적용하지 않습니다. 고객은 중도해지수수료 차감으로 인한 원금 손실에 대해 이의를 제기하지 않습니다.
③ 다만, 모집기간중에 중도해지하는 경우에는 중도해지수수료를 징구하지 않으며, 별도의 중도해지이율은 적용하지 않습니다."
우리은행,예금,우리Champ복합예금약관,제 9조,분할인출,"""이 예금""은 분할인출을 할 수 없습니다."
우리은행,예금,우리Champ복합예금약관,제 10조,만기해지,"""이 예금""은 만기일에 고객이 지정한 계좌에 자동 입금됩니다."
우리은행,예금,우리Champ복합예금약관,제11조,예금의 양도 및 질권설정,"""이 예금""의 양도 및 질권설정은 은행이 승낙한 경우에 한하여 가능합니다."
우리은행,예금,우리Champ복합예금약관,제12조,불가항력,"천재지변, 법령의 변경, 기타 통제 불가능한 사항으로 인하여 환율, 금리, 주식거래가 제한되거나 중지되는 경우, 그리고 선물, 옵션시장이 정상적으로 운영되지 못할 경우에는 은행은 신의성실 원칙하에 약정금리 지급시기와 ""지수"" 등을 정하기로 합니다.
< 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 서류(문서)입니다. >"
우리은행,예금,계좌간 자동이체 약관,제1조,자동이체방법,"은행은 고객의 자동이체 신청에 따라 지정일에 통장, 수표, 지급청구서 없이 출금계좌에서 이체금액을 입금계좌로 이체합니다. 지정일이 없는 월의 경우에는 해당 월의 말일, 지정일이 영업일이 아닌 경우 익영업일에 이체합니다."
우리은행,예금,계좌간 자동이체 약관,제2조,지급자금 부족 때의 처리출금,"① 이체 지정일에 출금계좌의 지급자금이 이체금액에 미달하면 부족자금이 채워지는 날에 이체 처리 합니다.
② 제1항에도 불구하고 입금계좌가 대출계좌인 경우는 다음 각호의 방법에 따라 처리합니다.
1. 이체 지정일까지 출금계좌로 입금되는 금액은 이체 지정일부터 이체하며, 출금계좌의 출금 가능 금액이 이체금액에 미달하면 영업시간 이후에 다음과 같이 처리합니다.
가. 출금 가능 금액 범위 내에서 매 영업일 원 단위로 이체합니다.
나. 출금 가능 금액이 발생 연체이자에 미달하면 이체하지 않습니다.
2. 대출계좌의 약정 납입일 전까지는 부족 자금이 채워지는 날 이체하고, 약정 납입일 이후부터는 제1호의 방법에 따라 이체 처리합니다.
③ 제2항에 따라 연체 중인 원리금균등분할상환대출의 상환원리금 일부 금액이 이체되는 경우에도 연
체 기준일은 변경되지 않습니다.
④ 제2항에도 불구하고 협약대출, 정책자금대출, 기타 달리 정함이 있는 대출은 제1항의 방법에 따라 이체 처리합니다.
⑤ 제1항에도 불구하고 입금계좌가 퇴직연금(개인형IRP)계좌인 경우 직전 1회분 미납금액에 한하여 이체처리 합니다."
우리은행,예금,계좌간 자동이체 약관,제3조,여러 건의 이체처리,"출금 당일에 이체 대상 자동이체가 여러 건이 있으면, 처리순서는 아래의 자동이체 출금 우선순위에 따릅니다.
① 당행 지급 입금 이체 / ② 우리은행 대출금 이자 / ③ 우리은행 대출금 상환 / ④ 우리카드 대금결제
⑤ 타행(타사)카드 대금결제 / ⑥ 아파트 관리비 이체 / ⑦ 스쿨뱅킹 이체 / ⑧ 예약거래 이체
⑨ 지로 및 납부자자동이체 / ⑩ 외환 당발송금 이체 / ⑪ 당행 예적금계좌 이체 / ⑫ 기타 자동이체"
우리은행,예금,계좌간 자동이체 약관,제4조,증권의 부도,"고객의 출금계좌에 입금한 자기앞수표, 가계수표 등 증권이 지급거절 되었을 때, 자동이체 처리된 금액을 취소하고 지급거절 사실을 고객에게 통지합니다."
우리은행,예금,계좌간 자동이체 약관,제5조,자동이체의 신규·변경·해지 신청,"고객이 계좌간 자동이체를 신규 · 변경· 해지하고자 할 때에는 이체지정일 전 영업일까지 은행에 다음
각 호의 방법 중 어느 하나에 의하여 신고하여야 합니다.
① 서면에 의한 신청 / ② 인터넷뱅킹에 의한 신청
③ 스마트뱅킹에 의한 신청 / ④ 텔레뱅킹에 의한 신청
⑤ 자동이체 통합관리시스템(www.payinfo.or.kr)에 의한 신청
⑥ 애플리케이션 기반의 자동이체 통합관리시스템에 의한 신청"
우리은행,예금,계좌간 자동이체 약관,제6조,이체일 및 이체금액 미지정떄의 처리,"고객이 부담하여야 할 수수료, 채무 등 이체대상만을 지정하고 이체일과 금액에 대한 지정 없이 자동 이체를 신청한 때에는 은행은 그 대상거래가 발생했을 때 이체합니다."
우리은행,예금,계좌간 자동이체 약관,제7조,집합투자상품 자동이체 처리,"① 자동이체 지정일에 지급계좌의 지급 가능금액이 이체 신청금액에 미달하면, 자동이체가 처리되지 않습니다.
② 이체 지정일에 지급계좌에서 이체금액을 출금하여 별도의 신탁계정에 예치되며, 각각의 집합투자규 약에서 정한 매입 기준가격 적용일에 입금계좌로 이체합니다.
③ 단기금융상품(MMF)이 지급계좌일 경우에는 이체금액을 별도의 신탁계정에 예치하지 않고 이체금 액만큼 지급정지 되며, 각각의 집합투자규약에서 정한 매입기준가격 적용일에 출금하여 출금 당일 입금계좌로 이체합니다.
④ 제3조에도 불구하고 집합투자상품의 자동이체는 은행에서 정한 시간에 따라 처리합니다."
