은행,상품종류,상품이름,조항,조항이름,조항내용
KB_bank,예/적금,「KB내맘대로적금」특약,7,우대이율,"①  이 적금은 신규 시 다음의 9가지 우대이율 항목 중 6가지를 자유롭게 선택하고, 아래
우대이율 적용조건을 충족하는 경우 신규가입일 당시 영업점 및 KB국민은행 홈페이지에
게시한 우대이율을 적용합니다. 모든 우대이율은 만기 해지하는 경우에만 적용합니다.
주1) KB국민은행과 급여이체 또는 대량이체 계약에 따른 급여성 선일자, 탑라인, 기업인터넷
뱅킹 등에 의한 급여이체 (단, 급여이체 인정금액은 건별 20만원 이상인 경우에 한함)
주2) KB국민은행과 계약된 아파트관리비 자동이체 신청분에 한하며, 실제 출금이 발생한 날이
속한 달의 실적으로 산정(이체일이 비영업일인 이유로 차기월에 출금되는 경우라도 실제
출금일이 속한 달의 실적으로 산정)
주3) KB국민은행 입출금이자유로운예금에서 출금하여 KB국민은행 입출금이자유로운예금/적립
식예금 또는 다른 은행 계좌로 이체한 경우만 해당
② 이 적금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산합니다.
가. 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항은
금리우대쿠폰에서 확인 가능합니다.
나. 금리우대쿠폰은 신규 시에만 사용 가능하며 중도해지시에는 적용되지 않습니다."
KB_bank,예/적금,「KB내맘대로적금」특약,8,보험가입서비스,"이 적금 가입자는 다음과 같이 은행에서 정한 방법에 따라 보험가입서비스를 받을 수 있습니다.
① 보험가입대상: 신규 시 보험가입 및 개인(신용)정보의 제3자 제공에 동의한 고객
② 보험내용: 다음의 4가지 플랜 중 신규 시 선택한 1가지 제공
③ 보장기간: 보험 개시일은 적금 신규 다음 날로 하며, 보험개시일로부터 1년(1년 단위 갱신).
단, 보장기간은 적금 계약기간을 초과할 수 없으며, 적금의 중도해지 시에는 보험가
입 서비스 제공 중단
④ 유의사항
- 이 적금을 여러 계좌 가입하면서 동일한 플랜을 선택한 경우, 동일 사고에 대해 중복 보상하
지 않습니다.
- 명의변경으로 인한 예금주 변경 시 보험가입서비스가 제공되지 않습니다.
- 보험담보위험, 보험금지급 등 위 보험가입서비스 제공과 관련된 사항은 해당 보험약관에서
정하는 바에 따르며, 가입자 본인의 보험 관련 상담은 보험가입 다음달 11일 이후 ㈜케이비
손해보험 고객상담센터(일반 및 보상문의 ☎02)6900-3463,3460)에서 문의 가능합니다."
KB_bank,기타,「KB마이핏통장」 특약,1,적용범위,"① “KB마이핏통장(이하 ‘이 통장’이라 합니다)” 거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은
예금거래기본약관 및 입출금이 자유로운 예금약관을 적용합니다.
② 이 통장의 거래에 있어서 발생하는 전자금융거래에 관한 사항은 「전자금융거래기본약관」을 적용합니다."
KB_bank,기타,「KB마이핏통장」 특약,2,가입대상,"① 이 통장의 가입대상은 만 18세 이상 만 38세 이하 실명의 개인(개인사업자 불포함)으로,
순수개인 및 관련서류 미제출 임의단체 명의로 가입 가능하며, 개인사업자 명의로 가입은 불가합니다.
② 신규/전환 가입 후에는 가입대상 연령과 관계 없이 이 통장을 계속하여 이용 가능합니다.
③ 이 통장은 1인 1계좌만 가입이 가능하며, 공동명의로 가입이 불가합니다."
KB_bank,기타,「KB마이핏통장」 특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「KB마이핏통장」 특약,4,전환가입,"사용 중인 저축예금 통장에서 이 통장으로 전환가입이 가능합니다. 다만, 공동명의 계좌, KB증권통장 및
MMDA통장의 경우 이 통장으로 전환가입이 불가합니다."
KB_bank,기타,「KB마이핏통장」 특약,5,적용이율,"① 이 통장의 기본이율은 결산일(매년 2월, 5월, 8월, 11월의 둘째 금요일) 현재 영업점 또는 KB국민은행
홈페이지에 게시한 기본이율을 적용합니다.
② 이 통장의 가입고객이 제8조의 머니쪼개기 서비스에 따라 [비상금]을 설정하고, 이 통장에서 결산일이 속한
월의 전월 말일 기준 직전 3개월 동안 2개월 이상 거래실적이 다음 각 호 중 1가지 이상 해당하는 경우,
이자계산기간동안 매일의 [비상금] 최종잔액에 대하여 결산일 현재 영업점 또는 KB국민은행 홈페이지에
게시한 비상금이율을 적용합니다.
1. 이 통장에 급여(지정)일을 등록하고, 지정한 일자(전후 1영업일 포함 3영업일)에 건별 50만원 이상 금액이
입금(이체)된 경우 (※ 단, 지정한 일자가 휴일인 경우에는 전 영업일을 지정일로 합니다.)
2. 아래의 급여성 적요가 기재되어 건별 50만원 이상 금액이 입금(이체)된 경우
ㅇ 월급/급여/수당/급료/상여/보너스/봉급/연금/성과급/보로금/임금/Salary/Bonus/Pay
3. 급여이체계약(신청)에 의해 KB국민은행 급여이체전산(선일자, 탑라인, 기업인터넷뱅킹 등)을 통해 건별
50만원 이상 금액이 입금(이체)된 경우
③ 다만 본 조 제②항의 1호 및 2호의 경우 KB국민은행 본인계좌(개인사업자 계좌 포함)에서 이체된 건과
KB국민은행 영업점 또는 자동화기기에서 본인명의로 입금(이체)된 건은 실적에서 제외됩니다.
④ 본 조 제②항에 의해 비상금이율을 적용할 경우 기본이율은 적용하지 않습니다.
⑤ 고객의 입금 금액 정정 요청 등 부득이한 사유로 KB스타뱅킹앱의 비상금 거래내역에 표시된
비상금 잔액보다 실제 비상금 잔액이 더 적은 경우 실제 잔액에 대하여 비상금이율을 적용합니다."
KB_bank,기타,「KB마이핏통장」 특약,6,전환계좌의 이율적용 기준,"① 다른 통장에서 이 통장으로 전환가입한 경우에는 전환일이 속한 이자계산기간에 대해서는 기존 통장의
이율을 적용하고, 그 다음 이자계산기간부터 제5조에서 정한 이율(이하 “이 통장의 이율”이라 합니다)을
적용합니다.
② 이 통장에서 다른 통장으로 전환한 경우에는 전환일이 속한 이자계산기간에 대해서는 이 통장의 이율을
적용하고, 그 다음 이자계산기간부터 전환된 통장의 이율을 적용합니다."
KB_bank,기타,「KB마이핏통장」 특약,7,수수료면제 혜택,"① 이 통장에서 전월(1일~말일) 거래실적이 다음 각 호 중 1가지 이상 해당하는 경우, 이번 달 11일부터
다음 달 10일까지 이 통장에서 발생한 전자금융(인터넷뱅킹, 폰뱅킹, 모바일뱅킹) 다른은행 이체 수수료,
KB국민은행 ATM 다른은행 이체 수수료, KB국민은행 ATM 시간외 출금수수료 및 다른은행 ATM
출금 수수료를 면제합니다.
※ 단, 다른은행 ATM의 경우 은행 외부에 설치된 다른은행 제휴ATM 및 효성/나이스/한네트 등
VAN사 ATM은 제외됩니다.
1. 제5조의 비상금이율 적용조건에 해당하는 급여(지정)일 입금 실적
2. KB국민카드(신용·체크·KB국민비씨카드 포함) 결제실적(현금서비스 포함)
② 통장의 신규/전환일로부터 다음 다음달 10일까지는 거래실적에 관계 없이 제①항의 수수료를 면제합니다."
KB_bank,기타,「KB마이핏통장」 특약,8,머니쪼개기 서비스,"① 이 통장 가입 고객에게는 통장 잔액을 기본비/생활비/비상금으로 나누어 관리할 수 있는 머니쪼개기 서비스가
제공됩니다. 기본비는 자동으로 설정되며, 생활비/비상금은 필요에 따라 설정·해제 가능합니다.
- 모든 입금과 출금을 자유롭게 거래
- KB체크카드로 쓸 돈을 따로 정해 계획적인 소비 관리
- 비상 시 쓸 돈을 비상금이율 혜택 받으며 따로 보관 (최대 2백만원까지 설정 가능)
※ 비상금이율 적용조건 충족 시 비상금으로 설정된 금액에 대해 비상금이율 적용
② 머니쪼개기 서비스는 KB스타뱅킹앱에서 이용 가능합니다.
③ 머니쪼개기 서비스 이용방법은 다음 각 호와 같습니다.
1. 이 통장의 모든 입금과 출금은 [기본비]에서 거래되며, [생활비]를 설정한 경우 KB체크카드로 이용한
체크승인금액* 결제는 [생활비] 잔액 내에서만 가능합니다. 또한 [기본비]에서 출금가능한 잔액이 부족한
때에는 연체방지 등을 위해 금액이동 없이, 부족한 금액만큼 [생활비]에서 출금됩니다.
(* KB체크카드의 현금카드 기능 및 후불교통카드 기능 이용금액 제외)
2. 비상금] 잔액은 현금출금, 송금, 자동이체, 신용/체크카드 결제, 공과금·보험료·휴대폰대금 결제 등  [
모든 출금이 불가합니다.
3. 기본비/생활비/비상금간 [금액이동]하여 기본비/생활비/비상금 잔액을 변경합니다.
④ 다른 통장에서 이 통장으로 전환가입하는 경우 전환가입 후 처음 도래하는 결산일 다음날부터
[비상금] 설정이 가능합니다.
⑤ 이 통장에 종합통장자동대출을 설정한 경우 또는 통장을 양도/상속한 경우 [생활비/비상금] 이용이 제한되며,
[생활비/비상금]은 자동으로 해제됩니다."
KB_bank,기타,「KB마이핏통장」 특약,9,거래방법,"① 이 통장의 신규/전환은 영업점, KB스타뱅킹앱을 통해 가능합니다.
② 이 통장의 머니쪼개기 서비스는 KB스타뱅킹앱에서만 이용 가능합니다.
③ 이 통장의 해지는 영업점, KB스타뱅킹앱 및 인터넷뱅킹에서 가능합니다."
KB_bank,기타,「KB마이핏통장」 특약,10,제한사항,이 통장에서 다른 통장으로 전환한 경우 다음 결산일까지 이 통장으로 재전환이 불가합니다.
KB_bank,기타,「KB모임금고」 특약,1,적용범위,"「KB모임금고」(이하 “이 통장”)의 거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은
「예금거래기본약관」, 「입출금이자유로운예금약관」, 「KB모임통장 서비스 이용약관」을 적용합니다."
KB_bank,기타,「KB모임금고」 특약,2,가입대상,이 통장의 가입대상은 KB모임통장 서비스에 등록된 통장을 보유한 실명의 개인으로 합니다.
KB_bank,기타,「KB모임금고」 특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「KB모임금고」 특약,4,가입의 제한,"① 이 통장은 KB모임통장 서비스에 등록된 통장(이하 “근거계좌”)을 통한 연결신규만 가능합니다.
② 이 통장은 근거계좌별 하나의 계좌만 개설할 수 있으며, 1인 최대 3계좌까지 개설할 수 있습니다.
③ 이 통장은 신규시 0원계좌로만 개설 가능합니다."
KB_bank,기타,「KB모임금고」 특약,5,입금의 제한,"① 이 통장은 최대 1천만원까지 입금 가능합니다.
② 이 통장은 근거계좌에서의 이체를 통해서만 입금이 가능하며, 그 외의 입금은 모두 제한됩니다."
KB_bank,기타,「KB모임금고」 특약,6,출금의 제한,"이 통장은 근거계좌로의 이체를 통해서만 출금이 가능하며, 그 외의 출금은 모두 제한됩니다."
KB_bank,기타,「KB모임금고」 특약,7,거래의 제한,"① 이 통장은 근거계좌의 이체를 통한 입금과 출금 발생 시 전자금융의 1일 한도와 1회 한도가
적용되며 해당 한도를 초과하는 경우 이체가 제한됩니다.
② 이 통장은 카드결제, 공과금 결제 등 결제성 계좌이체 등록 및 자동이체 등록이 불가합니다.
③ 이 통장의 근거계좌에 입금 또는 출금제한 사유(압류, 가압류 등)가 발생한 경우 이 통장으로의
이체 또는 이 통장에서의 이체가 제한될 수 있습니다."
KB_bank,기타,「KB모임금고」 특약,8,이자계산방법 및 지급,"이 통장의 이자는 매일의 최종잔액을 평균하여 결산일 현재 영업점 및 KB국민은행 홈페이지에 고시
한 이율로 계산하며 예금일(또는 지난 원가일)부터 원가일(또는 지급일) 전날까지를 이자 계산기간으
로 보고, 매월 둘째 금요일 다음날(원가일) 원금에 더합니다.
단, 고객이 원가일(또는 지급일)전에 이자받기를 신청한 경우, 예금일(또는 지난 원가일)부터 이자받
기 신청 전일까지의 이자를 바로 수령할 수 있습니다."
KB_bank,기타,「KB모임금고」 특약,9,기본이율,"이 통장의 기본이율은 결산일(매월 둘째 금요일) 현재 영업점 및 KB국민은행 홈페이지에 고시한 이
율을 적용합니다."
KB_bank,기타,「KB모임금고」 특약,10,우대이율,"매월 결산일 기준으로 이 통장 근거계좌의 KB모임통장 서비스에 참여 중인 모임원이 있는 경우 우대
이율을 적용합니다."
KB_bank,기타,「KB모임금고」 특약,11,거래방법,"① 이 통장은 KB스타뱅킹을 통해 가입이 가능합니다.
② 이 통장은 KB스타뱅킹, 인터넷뱅킹, 영업점을 통해 해지가 가능합니다."
KB_bank,기타,「KB모임금고」 특약,12,제한사항,"① 이 통장은 상속 또는 양도에 의한 명의변경이 불가합니다.
② 이 통장은 비과세종합저축 가입이 불가합니다.
③ 근거계좌의 해지를 위해서는 이 통장의 해지가 먼저 필요하며, 이 통장의 해지 시 해지원금 및
이자는 근거계좌로 입금됩니다.
④ KB국민은행(이하 “은행”)은 이 통장의 이용과 관련하여 KB모임통장 서비스 이용자간 또는 그와
제3자 상호간에 발생한 거래, 분쟁에 대하여 개입할 의무가 없으며 은행의 고의 또는 과실이
없는 한 책임의 전부 또는 일부를 지지 않습니다."
KB_bank,예/적금,「KB미소드림적금」특약,1,적용범위,"“KB미소드림적금(이하 ‘이 적금’이라 합니다)” 거래는 이 특약을 적용하며, 이 특약에서 정하지
않은 사항은 예금거래기본약관 및 적립식예금약관을 적용합니다."
KB_bank,예/적금,「KB미소드림적금」특약,2,가입대상,"① 이 적금의 가입대상은 미소금융대출 및 채무조정 성실상환자로 자산형성상품 참여 추천을
받은 실명의 개인으로, 1인 1계좌를 1회에 한하여 가입할 수 있습니다. (해지 후 재가입 불가)
② 가입대상자는 가입시점에 서민금융진흥원에서 제공하는 가입자격 증빙서류를 제출하여야
합니다."
KB_bank,예/적금,「KB미소드림적금」특약,3,예금과목 및 계약기간,"이 적금의 예금과목은 정기적금으로 하며, 계약기간은 1년, 2년, 3년, 4년, 5년으로 합니다."
KB_bank,예/적금,「KB미소드림적금」특약,4,저축방법 및 저축한도,"이 적금의 저축금은 초회 1만원 이상, 2회차 이후 1만원 이상 원단위로 매월(해당월의 초일부터
말일까지) 20만원 이내에서 자유롭게 저축 가능합니다."
KB_bank,예/적금,「KB미소드림적금」특약,5,이율의 적용,"이 적금의 이율은 저축금마다 입금일부터 만기일 전날까지의 기간에 대해 신규가입일 당시
영업점에 고시한 계약기간별 이율을 적용합니다."
KB_bank,예/적금,「KB미소드림적금」특약,6,우대이율,"이 적금을 만기해지 하는 경우 신규가입일 당시 영업점 및 KB 국민은행 홈페이지에 게시한
우대이율을 적용합니다. 단, 우대금리는 계약기간 동안 적용됩니다."
KB_bank,예/적금,「KB미소드림적금」특약,7,중도 해지 및 만기 후 이자 지급 방법,"① 이 적금을 만기일 이전에 지급 청구 할 때에는 저축금마다 입금일부터 지급일 전날까지의
기간에 대해 신규가입일 당시 영업점에 고시한 중도해지이율로 셈한 이자를 원금에 더하여
지급합니다.
② 이 적금을 만기일 이후에 지급 청구 할 때에는 만기일로부터 지급일 전날까지의 기간에 대해
신규가입일 당시 영업점에 고시한 만기 후 이율로 셈한 이자를 만기 지급액에 더하여 지급합니다."
KB_bank,예/적금,「KB미소드림적금」특약,8,약관변경,"본 특약의 내용은 은행의 사정에 의해 변경될 수 있습니다. 은행이 본 특약의 내용을 변경하고자
할 때에는 변경시행일 1개월 전에 그 내용을 은행 영업점 및 홈페이지에 1개월 동안
게시·안내합니다. 다만 특약 변경 내용이 거래처에 불리한 경우에는 변경 약관 시행일 1개월
이전에 예금거래기본약관 제21조 제2항 각 호의 방법으로 거래처에 알립니다."
KB_bank,예/적금,「KB미소드림적금」특약,9,기타,"이 적금은 양도할 수 없습니다. 다만, 상속에 의한 명의변경은 가능합니다."
KB_bank,기타,「KB보육&복지시설우대통장」특약,1,적용범위,"KB보육&복지시설우대통장(이하 “이 통장”이라 합니다)거래는 이 특약을 적용하고, 이 특약에서
정하지 않은 사항은 예금거래기본약관 및 입출금이자유로운예금약관을 적용합니다."
KB_bank,기타,「KB보육&복지시설우대통장」특약,2,가입대상,"이 통장의 가입대상은 개인사업자, 법인 및 고유번호나 납세번호가 있는 임의단체로서 보육시설 및
복지시설 운영(예정)자로 합니다."
KB_bank,기타,「KB보육&복지시설우대통장」특약,3,예금과목,이 예금의 예금과목은 보통예금 또는 기업자유예금으로 합니다.
KB_bank,기타,「KB보육&복지시설우대통장」특약,4,적용이율,이 통장의 적용이율은 결산일 현재 영업점에 고시한 예금과목별 기본이율을 적용합니다.
KB_bank,기타,「KB보육&복지시설우대통장」특약,5,수수료면제 서비스,"이 통장 가입고객에게는 은행거래실적에 따라 수수료면제 서비스가 제공되며, 실적 발생 및
수수료면제는 이 통장 기준입니다.
① 면제조건: 전월 중 이 통장에서 아래 항목 중 하나 이상의 실적이 발생된 경우
*1. 정부 및 지방자치단체 보조금 입금실적이 있는 경우
* 이 통장 적요란에 ‘구청, 시청, 군청, 보조, 복지, 정부지원, 보육, 월급여, 어린이집,
저소득, 자녀, 운영비’ 등의 문구가 있는 경우에 한하여 인정
*2. 가맹점대금 입금실적이 있는 경우
* KB국민카드 가맹점대금 및 공동망 가맹점 매입분(KB국민비씨카드 및 다른카드회사
카드 전표를 KB국민은행이 매입한 경우) 포함
3. KB국민카드(KB국민체크/신용/BC카드) 결제실적(현금서비스 포함)이 있는 경우
*4. 종업원 급여이체 및 대량 이체실적이 있는 경우
* KB국민은행과 급여이체 또는 대량이체계약에 의한 선일자, Top라인,
기업인터넷뱅킹 자금관리서비스(급여이체)
② 면제기간 : 이번 달 11일부터 다음 달 10일까지
③ 면제대상 수수료 및 면제횟수
④ 이 통장의 신규(전환)일로부터 다음 다음 달 10일까지는 면제조건에 관계 없이 수수료면제
서비스를 제공합니다."
KB_bank,기타,「KB보육&복지시설우대통장」특약,6,제한사항,"다른 통장에서 이 통장으로의 전환은 가능하나, 이 통장에서 다른 통장으로의 전환은 불가합니다."
KB_bank,기타,「KB호국보훈지킴이통장」특약,1,약관의 적용,"KB호국보훈지킴이통장(이하‘이 예금’이라 합니다) 거래는 이 특약을 적용하고, 이 특약에서
정하지 않은 사항에 대해서는 입출금이자유로운예금약관, 예금거래기본약관을 순서대로 적용합니다."
KB_bank,기타,「KB호국보훈지킴이통장」특약,2,예금과목,이 예금의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「KB호국보훈지킴이통장」특약,3,가입대상,이 예금의 가입대상은 실명의 개인으로서 보훈급여금 등(이하‘보훈급여금’)을 수령하는 고객입니다.
KB_bank,기타,「KB호국보훈지킴이통장」특약,4,입금제한,"이 예금으로의 입금은 법률에 따라 국가보훈처에서 제3조의 가입대상에게 지급하는 보훈급여금만
가능하며, 보훈급여금 이외의 자금은 입금할 수 없습니다."
KB_bank,기타,「KB호국보훈지킴이통장」특약,5,거래제한,"① 이 예금으로 법률에 따라 입금되어 예치된 예금 채권은 (가)압류할 수 없고, (가)압류 등의
사유로 지급제한이 되지 않습니다.
② 단, 제①항에도 불구하고 국가보훈처장이 보훈급여금을 환수하는 등 법령에 의한 경우에는
(가)압류할 수 있고, 이를 이유로 지급제한 될 수 있습니다.
③ 이 예금은 은행이 상계할 수 없습니다.
④ 이 예금을 양도하거나 담보로 제공할 수 없습니다.
⑤ 이 예금은 통장자동대출계좌로 사용할 수 없습니다.
⑥ 이 예금을 신용카드 결제계좌나 공과금 등 대금납부 목적의 계좌로 지정한 경우에 결제ㆍ납부
금액이 부족하거나 결제ㆍ납부 취소 등이 발생한 때에는 제4조에 따라 고객이 영업점 창구에서
결제ㆍ납부 금액을 직접 납부하거나 별도 지정계좌로 입금 또는 직접 수령하는 방법으로
처리하여야 합니다.
⑦ 인터넷뱅킹을 통한 예·부적금 신규 시 모계좌로 출금 등록할 수 없습니다.
⑧ 다른 입출금이자유로운예금에서 이 예금으로 전환 및 이 예금에서 다른 입출금이자유로운예금
으로 전환할 수 없습니다."
KB_bank,기타,「KB호국보훈지킴이통장」특약,6,적용이율,"① 이 예금의 이율은 결산일 현재 영업점에 고시한 저축예금 이율을 적용합니다.
② 이 예금의 적용이율은 변경될 수 있으며, 이율 변경 시에는 변경일로부터 바뀐 이자가 적용됩니다."
KB_bank,기타,「KB호국보훈지킴이통장」특약,7,세제혜택,이 예금은 비과세종합저축으로 가입할 수 있습니다.
KB_bank,기타,「KB호국보훈지킴이통장」특약,8,수수료면제,"① 이 예금으로 전월 중 보훈급여금 입금 실적이 있는 경우 이번 달 11일부터 다음 달 10일까지
아래의 수수료를 횟수 제한 없이 면제합니다.
- 전자금융(인터넷뱅킹, 폰뱅킹, 모바일뱅킹)의 다른 은행 이체 수수료
- KB국민은행 자동화기기 시간외출금 수수료
② 이 예금의 신규 시에는 입금 실적에 관계없이 신규일로부터 다음 다음 달 10일까지 제①항의
수수료를 면제합니다."
KB_bank,기타,「My 저금통」 특약,1,적용범위,"① “My 저금통(이하 ‘이 통장’이라 합니다)” 거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」 및
「입출금이자유로운예금」약관을 적용합니다.
② 모으기서비스 거래에 있어서 발생하는 사항은 「마이데이터 서비스 이용약관」을 적용합니다."
KB_bank,기타,「My 저금통」 특약,2,가입대상,"① 이 통장의 가입대상은 만 19세 이상 실명의 개인(개인사업자 불포함)으로, 관련서류 미제출 임의단체 명의로 가입
불가합니다.
② 이 통장은 1인 1계좌만 가입이 가능하며, 공동명의로 가입이 불가합니다."
KB_bank,기타,「My 저금통」 특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「My 저금통」 특약,4,가입의 제한,"① 이 통장은 실명확인된 입출금이자유로운예금(이하 ""근거계좌""라 한다)을 통해서만 연결 신규가 가능합니다.
② 이 통장은 근거계좌가 사업자통장, 공동명의통장, 임의단체통장인 경우 신규가 제한됩니다."
KB_bank,기타,「My 저금통」 특약,5,입금의 제한,"① 이 통장은 최대 3백만원까지 입금 가능합니다.
② 이 통장은 모으기서비스를 통한 입금만 가능하며, 그 외의 입금은 모두 제한됩니다."
KB_bank,기타,「My 저금통」 특약,6,출금의 제한,"① 이 통장은 근거계좌로의 이체를 통해서만 출금이 가능하며, 그 외의 출금은 모두 제한됩니다.
② 이 통장은 카드결제, 공과금 결제 등 결제성 계좌이체 등록 및 자동이체 등록이 불가합니다."
KB_bank,기타,「My 저금통」 특약,7,적용이율,"이 통장의 이율은 결산일(매년 2월, 5월, 8월, 11월의 둘째 금요일) 현재 영업점 및 KB국민은행 홈페이지에 게시한 이율을
적용합니다."
KB_bank,기타,「My 저금통」 특약,8,모으기서비스,"이 통장 가입자에 대하여 고객이 선택한 방법에 따라 근거계좌로부터 이 통장에 이체되는 모으기서비스는 다음과 같이 제공됩니다.
① 「쓰는만큼 모으기」는 고객이 선택한 카테고리(카페, 택시, 배달음식, 술집, 편의점 (※중복 선택 가능))에서 카드결제실적이
있는 경우 일정금액(1천원, 2천원, 3천원, 5천원, 1만원 중 택1)을 적립하는 방식입니다. ‘마이데이터’를 통하여 카드사로부터
전송받은 거래별 총 합산한 금액을 근거계좌로부터 출금하여 적립하는 「쓰는만큼 모으기」 이용방법은 다음 각 호와 같습니다.
1. 서비스 이용을 위한 ‘마이데이터 서비스 이용약관’, ‘개인(신용)정보 수집·이용’ 동의 및 전송요구권 행사가 필요합니다.
2. 적립정보는 데이터수집일에 업종별 거래내역을 집계하여 산출되며 그 다음영업일에 ‘근거계좌’에서 출금됩니다.
3. 적립주기는 데이터수집일에 따라 달라질 수 있습니다. (최소 매영업일 ~ 최대 주1회)
4. ‘카드’ 결제승인 후 승인이 취소된 경우라도 입금계좌로 적립이 완료된 적립금은 취소되지 않습니다.
5. ‘근거계좌’ 의 잔액이 부족한 경우에는 본 서비스를 통한 저축이 불가합니다.
6. ‘근거계좌’에 압류, 강제집행, 체납처분 등 법적 조치에 의한 제한이 있는 경우 저축이 중단될 수 있습니다.
7. 카테고리 및 저축금액 변경/해지는 변경/해지 신청시점부터 즉시 적용됩니다.
8. 본 서비스는 은행 내 자동이체약관에 의한 자동이체와는 별도로 제공됩니다.
② 고객의 지출정보를 바탕으로 ‘소비줄이기 목표’를 설정하고 달성 시 ‘절약금액’을 저축하는 「아낀만큼 모으기」이용방법은 다음
각 호와 같습니다.
1. 서비스 이용을 위한 ‘마이데이터 서비스 이용약관’, ‘개인(신용)정보 수집·이용’ 동의 및 전송요구권 행사가 필요합니다.
2. 고객의 소비내역을 바탕으로 ‘소비줄이기 목표’가 생성되며 고객이 선택한 경우 ‘목표’가 시작됩니다.
3. ‘절약금액’은 소비줄이기 성공 시 절약된 금액으로, 다음과 같이 산출됩니다.
- 업종별 소비줄이기의 경우 목표 성공시 ‘소비줄이기 목표금액’이 절약금액으로 산출됩니다.
(예시) 이번 주 커피값 5,000원 줄이기 성공 → 절약금액 : 5,000원
- 주간/월간 소비줄이기의 경우 고객의 주간/월간 평균 지출 금액에서 소비줄이기 목표금액을 차감한 금액으로 산출됩니다.
(예시) 100,000원으로 한 주 살기 성공 → 절약금액 : 200,000원 [주 평균 지출금액 300,000 – 목표금액 100,000]
4. ‘절약금액’은 소비줄이기 목표기간 종료 후 최초 데이터수집일 다음 영업일에 자동 입금됩니다.
5. ‘소비줄이기 목표’는 중복하여 생성할 수 있습니다.
6. ‘근거계좌’의 잔액이 부족한 경우에는 본 서비스를 통한 적립이 불가합니다.
7. ‘근거계좌’에 압류, 강제집행, 체납처분 등 법적 조치에 의한 제한이 있는 경우 저축이 중단될 수 있습니다.
8. 본 서비스는 은행 내 자동이체약관에 의한 자동이체와는 별도로 제공됩니다.
③ 소비 카테고리가 일치하지 않는 경우 전용페이지에서 소비 카테고리를 편집할 수 있습니다.
④ 마이데이터 고도화에 따라 ‘모으기서비스’ 제공대상 소비 카테고리가 확대될 수 있습니다."
KB_bank,기타,「My 저금통」 특약,9,거래방법,"① 이 통장의 신규는 KB스타뱅킹앱을 통해 가능합니다.
② 이 통장의 해지는 영업점, KB스타뱅킹앱, 개인인터넷뱅킹에서 가능합니다."
KB_bank,기타,「My 저금통」 특약,10,제한사항,"① 이 통장은 상속 또는 양도에 의한 명의변경이 불가합니다. 다만, 상속에 의한 해지는 가능합니다.
② ‘근거계좌’의 해지를 위해서는 이 통장의 해지가 먼저 필요합니다.
③ 관련 법령에 따라 ‘근거계좌’를 해지할 사유가 발생하는 경우 이 통장은 해지될 수 있습니다."
KB_bank,기타,「ONE KB 사업자통장」 특약,1,적용범위,"『ONE KB 사업자통장』(이하 ""이 통장""이라 합니다) 거래는 이 특약을 적용하고, 이 특약에서 정하지 않은
사항은 「예금거래기본약관」 및 「입출금이자유로운예금약관」을 적용합니다."
KB_bank,기타,「ONE KB 사업자통장」 특약,2,가입대상,"이 통장의 가입대상은 개인사업자, 법인 및 임의단체(고유번호 부여자, 납세번호 부여자)로 합니다."
KB_bank,기타,「ONE KB 사업자통장」 특약,3,예금과목,"이 통장의 예금과목은 보통예금, 기업자유예금(MMDA를 포함)으로 합니다."
KB_bank,기타,「ONE KB 사업자통장」 특약,4,적용이율,"이 통장의 이율은 결산일 현재 KB국민은행 영업점 및 홈페이지에 고시한 제3조 해당 예금의 기간별 금액별
이율을 적용합니다."
KB_bank,기타,「ONE KB 사업자통장」 특약,5,수수료 면제,"이 통장의 가입자가 아래의 『주거래사업자』 및 『가맹점주, 온라인마켓 셀러, 크리에이터』에 해당되는 경우
다양한 수수료 면제 혜택을 제공합니다.
① 수수료 면제 조건 : 이 통장으로 전월(1일~말일) 중 아래 실적 중 1가지 이상에 해당되는 경우
② 수수료 면제 기간 : 이번 달 11일부터 다음 달 10일까지
③ 면제대상 수수료 및 면제횟수
※ 이 통장의 신규일(또는 전환일)로부터 다음 다음 달 10일까지는 실적 인정 조건에 관계없이 면제"
KB_bank,기타,「ONE KB 사업자통장」 특약,6,대출 금리 우대,"이 통장을 보유한 고객 중 다음 각 호에 해당하는 경우 대출금리 우대 혜택을 제공합니다.
① 이 통장을 보유한 고객 중 Star CMS 가입 또는 가맹점대금 결제계좌가 KB국민은행 계좌인 고객에 한하여,
『ONE KB 기업 우대대출』을 약정하는 경우
② 이 통장을 보유한 고객이 『KB 투게더론』을 약정하는 경우"
